tconst,title,actor,actress,director,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0162023,Tuvalu,,,,1999.0,101.0,"Comedy,Drama,Romance",7.3,2756
tt0162024,Two Ninas,,,,1999.0,88.0,"Comedy,Romance",6.1,1094
tt0162030,Unseen Evil,,,,2001.0,93.0,"Horror,Sci-Fi,Thriller",3.3,344
tt0162035,A Very Unlucky Leprechaun,,,,1998.0,89.0,"Family,Fantasy",2.6,718
tt0162050,Yom Yom,,,,1998.0,102.0,"Comedy,Drama",5.9,181
tt0162053,Zlote runo,,,,1998.0,81.0,Comedy,5.4,121
tt0162162,Truants,,,,1996.0,115.0,Drama,7.9,926
tt0162203,Blue Shark Hash,,,,2001.0,93.0,"Comedy,Romance",5.2,39
tt0162211,Deadly Instincts,,,,1997.0,90.0,"Horror,Sci-Fi",3.1,1258
tt0162214,Un Buñuel mexican,,,,1997.0,56.0,Documentary,6.3,79
tt0162222,Cast Away,Tom Hanks,Helen Hunt,Robert Zemeckis,2000.0,143.0,"Adventure,Drama,Romance",7.8,617067
tt0162236,Just Looking,,,,1999.0,97.0,"Comedy,Drama",6.6,1549
tt0162252,Come the Morning,,,,1993.0,60.0,Drama,5.8,145
tt0162281,Purple Lawns,,,,1998.0,57.0,Drama,6.8,12
tt0162294,Downer,,,,1997.0,92.0,Drama,8.1,23
tt0162301,The Effects of Magic,,Kathy Bates,,1998.0,87.0,"Adventure,Family,Fantasy",5.6,94
tt0162310,Escape from Wildcat Canyon,,,,1998.0,96.0,"Adventure,Family",5.7,395
tt0162315,The Exotic Time Machine,,,,1998.0,78.0,Sci-Fi,3.7,359
tt0162346,Ghost World,,Scarlett Johansson,,2001.0,111.0,"Comedy,Drama",7.3,124310
tt0162348,Smiling Fish & Goat on Fire,,,,1999.0,90.0,"Comedy,Romance",7.4,2732
tt0162360,"Happy, Texas",,,,1999.0,98.0,"Comedy,Crime,Romance",6.3,10166
tt0162361,To the Victory at Last,,,,1997.0,100.0,Drama,6.1,55
tt0162406,Interruptions,,,,1997.0,87.0,Comedy,6.9,17
tt0162420,Urban Feel,,,,1999.0,103.0,Drama,6.2,184
tt0162426,Short Sharp Shock,,,,1998.0,99.0,"Crime,Drama,Thriller",7.2,5115
tt0162437,Leptinotarsa,,,,1996.0,47.0,Documentary,8.1,11
tt0162438,Letter to the Next Generation,,,,1990.0,75.0,Documentary,8.8,18
tt0162440,Lichter aus dem Hintergrund,,,,1998.0,96.0,Documentary,6.7,14
tt0162450,Love Generation Hong Kong,,,,1998.0,95.0,"Comedy,Romance",6.1,92
tt0162478,Monkey on Mama's Back,,,,1998.0,91.0,Drama,8.1,14
tt0162480,Mr. & Mrs. Khiladi,,,,1997.0,133.0,"Comedy,Drama,Romance",6.3,6558
tt0162509,The Cow's Orgasm,,,,1996.0,90.0,Comedy,4.6,406
tt0162527,Paul's Journey,,,,1999.0,88.0,"Drama,Family",6.0,82
tt0162555,The Octopus,,,,1998.0,100.0,"Comedy,Crime,Thriller",6.5,763
tt0162556,Why Not Me?,,,,1999.0,96.0,"Comedy,Romance",6.4,865
tt0162558,Power Play,,,,1994.0,60.0,"Drama,Sport",4.8,96
tt0162563,Puraido: Unmei no toki,,,,1998.0,161.0,"Drama,History,War",5.8,99
tt0162571,Priváthorvát és Wolframbarát,,,,1994.0,85.0,inconnus,4.9,8
tt0162625,Ambush,,,,1999.0,123.0,"Drama,War",6.7,4418
tt0162650,Shaft,"Samuel L. Jackson,Christian Bale",,,2000.0,99.0,"Action,Crime,Thriller",6.0,79328
tt0162661,Sleepy Hollow,Johnny Depp,,Tim Burton,1999.0,105.0,"Fantasy,Horror,Mystery",7.3,372382
tt0162662,A Slipping-Down Life,,,,1999.0,109.0,"Drama,Music,Romance",6.1,1143
tt0162677,Summer of Sam,,,,1999.0,142.0,"Crime,Drama,Romance",6.7,40264
tt0162678,Super Boy,,,,1998.0,90.0,"Adventure,Comedy,Thriller",6.0,46
tt0162709,The Tribe,,,,1998.0,105.0,Drama,5.8,643
tt0162710,Trick,,,,1999.0,89.0,"Comedy,Music,Romance",7.2,9046
tt0162711,Trixie,,Emily Watson,,2000.0,116.0,"Comedy,Crime,Mystery",4.9,1611
tt0162716,Scar,,,,1994.0,92.0,Drama,4.5,22
tt0162717,"Ha-Tzel, Shel Hachiuch Shelchah",,,,1998.0,47.0,"Drama,Romance",7.2,19
tt0162733,Vampire Holocaust,,,,1997.0,72.0,Horror,4.4,112
tt0162764,Welcome to Serendipity,,,,1998.0,71.0,Drama,5.8,7
tt0162766,The White River Kid,,,,1999.0,99.0,"Action,Comedy",4.7,1279
tt0162779,I briganti di Zabut,,,,1998.0,95.0,Drama,6.7,14
tt0162830,Twin Falls Idaho,,,,1999.0,111.0,Drama,7.1,5202
tt0162838,Three Days of Rain,,,,2002.0,98.0,Drama,5.4,288
tt0162843,Love at Second Sight,,,,1999.0,90.0,Drama,7.2,23
tt0162862,"António, Um Rapaz de Lisboa",,,,2002.0,116.0,Drama,7.5,62
tt0162866,The Emperor and the Assassin,,,,1998.0,162.0,"Drama,History,Romance",7.2,6378
tt0162870,Aviv,,,,1998.0,87.0,Drama,6.4,11
tt0162874,Ballistic Kiss,,,,1998.0,92.0,"Action,Crime,Drama",5.2,363
tt0162875,Barbaric Years,,,,1998.0,111.0,"Adventure,Comedy,Drama",6.4,558
tt0162876,Barn of the Blood Llama,,,,1997.0,79.0,"Comedy,Horror,Sci-Fi",2.6,131
tt0162878,Beep,,,,1997.0,75.0,"Comedy,Drama",6.8,9
tt0162879,Prin to telos tou kosmou,,,,1996.0,126.0,Sci-Fi,6.5,17
tt0162900,Tábor padlych zien,,,,1997.0,99.0,Drama,7.0,37
tt0162901,Kasbah,,,,2000.0,99.0,"Drama,Thriller",5.8,166
tt0162903,Catfish in Black Bean Sauce,,,,1999.0,119.0,"Comedy,Drama",6.6,509
tt0162909,Yana's Friends,,,,1999.0,90.0,"Comedy,Drama,Romance",7.1,591
tt0162916,Le comptoir,,,,1998.0,95.0,"Comedy,Drama",6.6,24
tt0162924,Dangerous Invitation,,,,1999.0,95.0,Thriller,4.6,239
tt0162930,Die Hard Dracula,,,,1998.0,88.0,"Comedy,Horror",1.8,3505
tt0162941,Echoes From a Somber Empire,,,,1990.0,91.0,Documentary,7.2,687
tt0162942,Children of the Green Dragon,,,,2010.0,89.0,Drama,6.9,143
tt0162945,Embrace the Darkness,,,,1999.0,93.0,Horror,3.3,670
tt0162951,Every Minute Is Goodbye,,,,1996.0,91.0,Drama,2.8,47
tt0162952,L'examen de minuit,,,,1998.0,100.0,"Comedy,Romance",6.4,63
tt0162955,Faith of Our Fathers,,,,1997.0,74.0,inconnus,5.8,14
tt0162958,Final Cut,Jude Law,,,1998.0,93.0,"Drama,Thriller",5.9,2051
tt0162966,Frigidaire - Il film,,,,1998.0,99.0,Comedy,5.6,9
tt0162973,Get Real,,,,1998.0,108.0,"Comedy,Drama,Romance",7.5,14475
tt0162975,Diario di una siciliana ribelle,,,,1997.0,56.0,Documentary,7.7,51
tt0162977,Go for Gold!,,,,1997.0,100.0,Comedy,6.3,44
tt0162983,Hanging Up,,,,2000.0,94.0,"Comedy,Drama",4.8,12966
tt0162987,Herzsprung,,,,1992.0,87.0,Romance,7.1,36
tt0163000,Bloodsuckers,,,,1997.0,85.0,Horror,2.0,331
tt0163006,Captain Jack,,,,1999.0,90.0,Drama,6.2,350
tt0163016,Jacob Two Two Meets the Hooded Fang,,,,1999.0,96.0,"Family,Fantasy",4.3,367
tt0163019,Sekal Has to Die,,,,1998.0,109.0,Drama,7.3,1011
tt0163025,Jurassic Park III,,,,2001.0,92.0,"Action,Adventure,Sci-Fi",5.9,333305
tt0163037,Killing the Badge,,,,1999.0,105.0,Action,4.8,101
tt0163043,Land of Milk & Honey,,,,1996.0,96.0,Drama,5.8,20
tt0163055,La leyenda de la doncella,,,,1994.0,96.0,"Drama,Horror",5.6,46
tt0163069,Losing Control,,,,1998.0,93.0,"Mystery,Romance,Thriller",4.2,440
tt0163080,The Magic Pudding,,,,2000.0,80.0,"Animation,Family,Musical",5.8,521
tt0163084,Mama,,,,1999.0,100.0,"Comedy,Drama,Music",6.5,456
tt0163089,The Man in Gray,,,,1997.0,100.0,"Drama,Romance",6.4,84
tt0163092,"Marilyn, My Love",,,,1994.0,110.0,Drama,3.8,32
tt0163097,Medusa,,,,1998.0,87.0,"Fantasy,Horror,Thriller",5.8,208
tt0163102,Millenium Day,,,,1995.0,90.0,Sci-Fi,4.1,23
tt0163125,The Operator,,,,2000.0,102.0,"Comedy,Drama,Thriller",5.3,371
tt0163138,Buskila Twins,,,,1998.0,93.0,Comedy,5.2,53
tt0163141,Enchanted Interlude,,,,2000.0,88.0,"Comedy,Romance",5.9,347
tt0163147,Pearls and Swine,,,,1997.0,82.0,Comedy,6.2,168
tt0163151,Pieces,,,,1997.0,72.0,Comedy,4.4,50
tt0163154,Placebo Effect,,,,1998.0,86.0,"Crime,Mystery,Thriller",6.4,50
tt0163166,Quasimodo d'El Paris,,,,1999.0,100.0,"Comedy,Crime",5.3,894
tt0163169,Radiance,,,,1998.0,83.0,Drama,6.6,348
tt0163172,Rakka suru yugata,,,,1998.0,106.0,Drama,6.0,50
tt0163178,Redball,,,,1999.0,91.0,Thriller,4.8,221
tt0163180,Rembrandt,,,,1999.0,103.0,"Biography,Drama,History",6.2,402
tt0163183,River of Stone,,,,1994.0,86.0,Drama,4.6,9
tt0163185,Rosie,,,,1998.0,97.0,Drama,7.4,565
tt0163187,Runaway Bride,,Julia Roberts,,1999.0,116.0,"Comedy,Romance",5.6,101924
tt0163204,Sea Shells,,,,1995.0,81.0,inconnus,6.5,27
tt0163246,Skippy,,,,2001.0,90.0,"Comedy,Family,Romance",3.3,205
tt0163248,Nebo v almazakh,,,,1999.0,110.0,"Comedy,Crime",5.5,131
tt0163262,Family Secrets,,,,1998.0,92.0,Drama,6.8,25
tt0163274,Sparkle and Charm,,,,1997.0,90.0,"Comedy,Drama",7.4,49
tt0163306,The Sugar Factory,,,,1998.0,91.0,"Comedy,Drama,Romance",7.9,82
tt0163318,Table for One,,,,1999.0,110.0,"Drama,Thriller",5.2,543
tt0163330,Taylor's Campaign,,,,1998.0,75.0,Documentary,7.2,19
tt0163361,Primal Justice,,,,1997.0,90.0,Drama,6.5,23
tt0163388,Soriton no akuma,,,,1996.0,90.0,"Animation,Sci-Fi",6.0,32
tt0163415,Winter '89,,,,1998.0,100.0,inconnus,6.8,57
tt0163511,Young and Dangerous 5,,,,1998.0,114.0,"Action,Comedy,Crime",6.0,775
tt0163518,1948 Palestinian Exodus,,,,1997.0,60.0,Documentary,9.2,59
tt0163519,Az alkimista és a szüz,,,,1999.0,98.0,Drama,5.9,140
tt0163529,The Assault,,,,1998.0,85.0,"Action,Thriller",4.1,208
tt0163543,Beach Beverly Hills,,,,1993.0,100.0,inconnus,4.0,28
tt0163559,The Book of Stars,,,,1999.0,111.0,Drama,6.8,625
tt0163561,Bravo,,,,1998.0,91.0,"Action,Drama,Thriller",5.1,54
tt0163563,Bullet Ballet,,,,1998.0,87.0,"Crime,Drama,Sci-Fi",7.0,2938
tt0163566,The Stranger,,,,2000.0,95.0,Thriller,4.6,108
tt0163579,Chill Factor,,,,1999.0,102.0,"Action,Adventure,Comedy",5.2,9964
tt0163580,Kínai védelem,,,,1999.0,98.0,Drama,6.7,55
tt0163581,Timeless Romance,,,,1998.0,95.0,"Comedy,Fantasy,Romance",6.4,237
tt0163586,Circus Palestina,,,,1998.0,83.0,Drama,6.2,88
tt0163595,Dangerous Acts,,,,1998.0,96.0,"Drama,Thriller",6.7,31
tt0163596,Dark Water,,,,2001.0,92.0,"Crime,Drama,Mystery",5.1,201
tt0163598,Dead Silence,,,,1991.0,95.0,"Comedy,Crime,Mystery",6.2,24
tt0163604,The Disappearance of Martin Borman,,,,1998.0,52.0,Documentary,6.9,12
tt0163608,Drifting School,,,,1995.0,90.0,Action,4.8,99
tt0163651,American Pie,,,,1999.0,95.0,Comedy,7.0,421687
tt0163665,Hostage,,,,1999.0,91.0,Drama,5.6,79
tt0163676,The in Crowd,,,,2000.0,105.0,"Drama,Mystery,Thriller",4.6,4753
tt0163683,Je meurs de vivre,,,,1994.0,52.0,inconnus,6.4,9
tt0163692,Nude Fear,,,,1998.0,88.0,"Crime,Mystery,Thriller",5.1,106
tt0163721,Liv Ullmann scener fra et liv,,,,1997.0,76.0,Documentary,6.4,46
tt0163730,Mahmoud Darwich,,,,1998.0,60.0,Documentary,8.4,7
tt0163740,May Jane,,,,1994.0,94.0,"Action,Adventure,Drama",5.7,26
tt0163745,The Debut,,,,2000.0,94.0,"Comedy,Drama",6.4,676
tt0163747,Midnight Temptations 2,,,,1999.0,81.0,"Drama,War",3.2,106
tt0163764,Net Worth,,,,2001.0,94.0,"Action,Adventure,Comedy",5.8,266
tt0163776,Egy tél az Isten háta mögött,,,,1999.0,107.0,Drama,7.0,173
tt0163798,Pater Familias,,,,1997.0,99.0,"Comedy,Crime",5.3,269
tt0163818,Hitman,,,,1998.0,104.0,"Action,Comedy,Crime",6.1,5385
tt0163833,La Sicilia,,,,1997.0,93.0,Comedy,5.4,55
tt0163844,Sonic Acts: From Stockhausen to Squarepusher,,,,1998.0,60.0,Documentary,7.8,10
tt0163853,Stelinha,,,,1990.0,112.0,"Drama,Musical",6.6,62
tt0163862,T-Rex: Back to the Cretaceous,,,,1998.0,45.0,"Adventure,Family,Fantasy",4.8,787
tt0163867,Tax Day,,,,1998.0,76.0,Drama,8.0,46
tt0163871,Thunder and Mud,,,,1990.0,88.0,"Documentary,Musical",5.1,56
tt0163882,Tzur Hadassim,,,,1999.0,100.0,Drama,6.3,69
tt0163889,Valerie Flake,,,,1999.0,90.0,Drama,5.9,251
tt0163893,Verses,,,,1999.0,81.0,Drama,7.5,79
tt0163923,Living Naked,,,,1993.0,102.0,Documentary,7.2,105
tt0163972,Annigoni: Portrait of an Artist,,,,1995.0,94.0,Documentary,8.4,18
tt0163978,The Beach,Leonardo DiCaprio,,Danny Boyle,2000.0,119.0,"Adventure,Drama,Romance",6.6,247636
tt0163983,Bless the Child,,,,2000.0,107.0,"Crime,Drama,Horror",5.1,15097
tt0163984,"Blood, Guts, Bullets and Octane",,,,1998.0,87.0,"Action,Comedy,Crime",5.3,1139
tt0163987,Breath,,,,1999.0,90.0,inconnus,7.5,13
tt0163988,Bringing Out the Dead,"Nicolas Cage,John Goodman",,Martin Scorsese,1999.0,121.0,"Drama,Thriller",6.8,73424
tt0163991,Les cahiers de Medellin,,,,1999.0,72.0,Documentary,7.5,13
tt0164001,The Dark Side of Venus,,,,1998.0,95.0,Drama,5.4,111
tt0164003,City of Ghosts,,,,2002.0,116.0,"Crime,Drama,Thriller",5.9,5670
tt0164005,"Coffee, copy, kopi",,,,1994.0,106.0,Drama,3.8,6
tt0164008,Comme un poisson hors de l'eau,,Monica Bellucci,,1999.0,90.0,"Comedy,Crime,Thriller",5.7,573
tt0164012,The Dance Goes On,,,,1992.0,110.0,inconnus,5.0,22
tt0164016,Desert Thunder,,,,1999.0,90.0,"Action,Drama",3.7,425
tt0164018,Dirt Merchant,,,,1999.0,85.0,Comedy,4.1,314
tt0164020,Ein stór fjölskylda,,,,1995.0,78.0,Drama,4.9,22
tt0164022,Enough Already,,,,1998.0,95.0,Comedy,6.5,133
tt0164024,Fag Hag,,,,1998.0,73.0,Comedy,3.8,203
tt0164026,The First 9 1/2 Weeks,,,,1998.0,100.0,"Drama,Thriller",3.5,707
tt0164041,Guru in Seven,,,,1998.0,107.0,Drama,6.9,70
tt0164049,Heather Hunted,,,,1990.0,81.0,"Adult,Thriller",7.4,35
tt0164052,Hollow Man,Kevin Bacon,,Paul Verhoeven,2000.0,112.0,"Action,Horror,Sci-Fi",5.8,135402
tt0164055,Khochu v tyurmu,,,,1999.0,94.0,Comedy,6.2,460
tt0164058,In the Hood,,,,1998.0,90.0,Action,6.0,36
tt0164063,It's a Long Road,,,,1998.0,118.0,Drama,7.9,2385
tt0164081,Ladri di futuro,,,,1991.0,90.0,Comedy,7.1,11
tt0164085,Limbo,,,,1999.0,126.0,"Adventure,Drama,Thriller",7.0,6227
tt0164092,Man with a Gun,,,,1995.0,99.0,Comedy,4.3,21
tt0164096,Maverick's: A Documentary Film,,,,1998.0,60.0,Documentary,8.5,21
tt0164102,Eommaege aeini saenggyeoteoyo,,,,1995.0,102.0,"Drama,Romance",4.5,16
tt0164105,Mr. Condom,,,,1997.0,98.0,"Comedy,Romance",6.0,23
tt0164108,The Muse,,Sharon Stone,,1999.0,97.0,Comedy,5.7,11193
tt0164111,My Script Doctor,,,,1997.0,92.0,inconnus,4.0,6
tt0164114,Drive Me Crazy,,,,1999.0,91.0,"Comedy,Drama,Romance",5.8,20566
tt0164136,Plus-minus null,,,,1998.0,84.0,"Drama,Romance",7.6,74
tt0164181,Stir of Echoes,Kevin Bacon,,,1999.0,99.0,"Horror,Mystery,Thriller",6.9,84808
tt0164182,The Stonecutter,,,,2000.0,95.0,Drama,8.3,14
tt0164184,The Sum of All Fears,Morgan Freeman,,,2002.0,124.0,"Action,Drama,Thriller",6.4,121590
tt0164192,Boltneck,,,,2000.0,92.0,"Comedy,Horror,Sci-Fi",4.7,790
tt0164201,Tiempos mejores,,,,1994.0,98.0,Comedy,5.6,36
tt0164203,Timothy Leary's Last Trip,,,,1997.0,56.0,Documentary,6.5,106
tt0164206,Tot verí,,,,1996.0,90.0,"Crime,Drama",7.0,23
tt0164212,Under Suspicion,"Morgan Freeman,Gene Hackman",Monica Bellucci,,2000.0,110.0,"Crime,Drama,Thriller",6.4,26930
tt0164221,Virtual Sexuality,,,,1999.0,92.0,"Comedy,Drama,Romance",5.1,2963
tt0164307,Yellow Wedding,,,,1998.0,95.0,Drama,4.2,23
tt0164309,'O' de amor,,,,1995.0,87.0,Drama,4.6,15
tt0164313,A tiro limpio,,,,1996.0,87.0,Thriller,5.9,59
tt0164318,Across the Line,,,,2000.0,99.0,"Drama,Thriller",5.6,346
tt0164334,Along Came a Spider,Morgan Freeman,,,2001.0,104.0,"Drama,Thriller",6.4,93096
tt0164336,American Kickboxer 2,,,,1993.0,93.0,"Action,Romance,Sport",4.0,325
tt0164356,As Time Goes By,,,,1997.0,58.0,Documentary,7.0,41
tt0164368,The Color of Lies,,,,1999.0,113.0,"Crime,Drama",6.6,2437
tt0164409,Biokids,,,,1990.0,92.0,"Action,Fantasy",6.4,37
tt0164419,Another Meltdown,,,,1998.0,90.0,"Action,Thriller",5.3,586
tt0164424,Blood Chase,,,,1991.0,93.0,"Action,Thriller",4.5,52
tt0164451,Boys in Love 2,,,,1998.0,97.0,"Comedy,Drama,Romance",6.2,65
tt0164470,Caligula,,,,1996.0,51.0,Drama,5.1,108
tt0164528,Death Falls,,,,1991.0,83.0,"Drama,Thriller",5.4,96
tt0164538,Dil Se..,,,,1998.0,144.0,"Drama,Romance",7.5,30155
tt0164545,Doomsday Man,,,,2000.0,89.0,Drama,3.7,495
tt0164550,Duplicate,,,,1998.0,164.0,"Action,Comedy,Crime",5.5,8095
tt0164551,La duquesa roja,,,,1997.0,84.0,Comedy,5.2,60
tt0164584,Fatalità,,,,1992.0,94.0,Romance,3.0,11
tt0164595,Forgotten Heroes,,,,1990.0,105.0,"Action,War",6.9,39
tt0164617,Gran Slalom,,,,1996.0,84.0,Comedy,4.7,56
tt0164630,Hans im Glück,,,,1999.0,74.0,"Adventure,Comedy,Family",4.8,60
tt0164640,Los hijos del viento,,,,1995.0,115.0,"Drama,Romance",6.0,26
tt0164689,La isla del diablo,,,,1995.0,86.0,"Action,Adventure,Fantasy",3.3,45
tt0164697,"The Dumb Die Fast, the Smart Die Slow",,,,1991.0,110.0,Thriller,8.0,44
tt0164711,Kærlighed ved første hik,,,,1999.0,85.0,Comedy,6.1,2868
tt0164718,The Last Yellow,,,,1999.0,93.0,Comedy,5.8,240
tt0164719,Lazos de sangre,,,,1994.0,100.0,Drama,5.7,9
tt0164746,Man Overboard,,,,1996.0,77.0,Documentary,7.3,7
tt0164749,"Manoa, the City of Gold",,,,1999.0,80.0,"Adventure,Western",2.8,32
tt0164753,Menos que cero,,,,1996.0,90.0,Drama,7.7,17
tt0164756,Mifune,,,,1999.0,98.0,"Comedy,Drama,Romance",7.1,7968
tt0164786,Niño nadie,,,,1997.0,100.0,Drama,5.0,60
tt0164802,The Pandora Project,,,,1998.0,89.0,"Action,Thriller",3.6,532
tt0164803,Par coeur,,,,1998.0,75.0,Documentary,6.6,20
tt0164807,Pictures of Baby Jane Doe,,,,1995.0,92.0,"Drama,Romance",4.6,307
tt0164810,Pipe Dream,,,,2002.0,91.0,"Comedy,Romance",6.1,1052
tt0164838,Rache,,,,1995.0,78.0,inconnus,6.5,14
tt0164839,The Raft of the Medusa,,,,1990.0,130.0,"Adventure,Drama,History",6.3,225
tt0164857,Ruslan and Ludmila,,,,1993.0,112.0,"Fantasy,Musical,Romance",6.6,7
tt0164874,The Seducer,,,,1995.0,88.0,"Comedy,Romance",4.3,122
tt0164876,Sex et perestroïka,,,,1990.0,90.0,Comedy,4.3,175
tt0164877,"Sexo, pudor y lágrimas",,,,1999.0,109.0,"Comedy,Drama",6.5,3008
tt0164887,Silent Cradle,,,,1997.0,105.0,"Crime,Drama,Mystery",4.8,192
tt0164895,Sleeping Dogs Lie,,,,1998.0,92.0,Drama,5.8,88
tt0164912,Stuart Little,,,,1999.0,84.0,"Adventure,Comedy,Family",6.0,143472
tt0164917,Spriggan,,,,1998.0,90.0,"Action,Adventure,Animation",6.5,4099
tt0164922,Tapuz,,,,1998.0,57.0,Documentary,6.0,8
tt0164932,This Is My Father,,,,1999.0,60.0,Documentary,8.9,18
tt0164953,Urban Mythology,,,,2000.0,109.0,"Comedy,Thriller",6.9,30
tt0164961,Vidocq,,,,2001.0,98.0,"Action,Crime,Fantasy",6.4,22801
tt0164981,The Young Adventurers,,,,1993.0,92.0,"Adventure,Family",5.8,11
tt0164985,Zero Hour,,,,1998.0,90.0,War,7.3,16
tt0164987,Zona J,,,,1998.0,96.0,"Crime,Drama,Romance",6.4,990
tt0164991,Ça n'empêche pas les sentiments,,,,1998.0,100.0,Comedy,5.2,75
tt0165078,After Life,,,,1998.0,119.0,"Drama,Fantasy",7.6,13080
tt0165084,Alle für die Mafia,,,,1998.0,120.0,Crime,5.8,15
tt0165086,The Secret Life of Girls,,,,1999.0,90.0,"Comedy,Drama",5.3,445
tt0165098,Back to Even,,,,1998.0,95.0,"Action,Drama,Thriller",4.0,196
tt0165099,Bad Money,,,,1999.0,89.0,Comedy,5.6,115
tt0165107,Big City Blues,,,,1997.0,94.0,"Action,Adventure,Comedy",3.3,354
tt0165113,Bonsoir,,,,1994.0,85.0,Comedy,6.0,321
tt0165114,Born Champion,,,,1998.0,95.0,Drama,4.7,70
tt0165165,Chubby Goes Down Under and Other Sticky Regions,,,,1998.0,82.0,Comedy,6.2,68
tt0165196,Molokai,,,,1999.0,109.0,"Biography,Drama",6.8,1412
tt0165210,The Deal,,,,1997.0,90.0,"Crime,Drama",6.5,13
tt0165251,Dragon Fury,,,,1995.0,79.0,"Action,Sci-Fi",3.1,237
tt0165291,Forest for the Trees,,,,1998.0,100.0,inconnus,7.5,22
tt0165303,The Godson,,,,1998.0,100.0,"Comedy,Crime",3.3,1555
tt0165306,Golf Punks,,,,1998.0,93.0,"Comedy,Family,Sport",4.2,366
tt0165361,Highway,,,,2002.0,97.0,"Crime,Drama",6.1,6665
tt0165382,The March,,,,1990.0,100.0,Drama,6.2,147
tt0165384,The Match,,,,1999.0,95.0,"Comedy,Romance,Sport",6.2,1405
tt0165390,Motel,,,,1998.0,98.0,Drama,6.7,49
tt0165396,My Brother the Pig,,Scarlett Johansson,,1999.0,92.0,"Comedy,Family,Fantasy",4.2,1576
tt0165400,Nautilus,,,,2000.0,97.0,"Action,Sci-Fi",3.5,273
tt0165401,Nei er ekkert svar,,,,1995.0,74.0,"Crime,Drama",3.4,70
tt0165403,A Night on the Water,,,,1998.0,100.0,"Drama,Romance",5.0,60
tt0165405,Novios,,,,1999.0,111.0,Comedy,6.0,316
tt0165408,Obstruction of Justice,,,,1994.0,88.0,inconnus,5.4,21
tt0165409,October 22,,,,1998.0,94.0,"Action,Drama,Thriller",6.1,372
tt0165414,The Others,,,,1997.0,90.0,"Drama,Thriller",4.9,119
tt0165444,Rincones del paraíso,,,,1999.0,96.0,inconnus,4.7,12
tt0165445,River Made to Drown In,,,,1997.0,98.0,Drama,5.5,382
tt0165446,Robin des mers,,,,1998.0,80.0,inconnus,5.2,33
tt0165452,The Rules (for Men),,,,2001.0,96.0,Comedy,3.2,48
tt0165454,The Runner,John Goodman,,,1999.0,94.0,"Crime,Drama,Thriller",5.6,1221
tt0165461,Speed of Life,,,,1999.0,94.0,"Crime,Drama,Thriller",5.3,275
tt0165469,Sheremetevo-2,,,,1990.0,84.0,"Drama,Romance",4.9,14
tt0165489,Hellmaster,,,,1992.0,96.0,"Horror,Thriller",3.8,743
tt0165494,Ringmaster,,,,1998.0,90.0,Comedy,3.3,5324
tt0165499,The Storm Riders,,,,1998.0,128.0,"Action,Adventure,Fantasy",6.3,4049
tt0165507,Talent,,,,1998.0,90.0,inconnus,7.8,22
tt0165533,Voyeur,,,,1997.0,79.0,"Mystery,Thriller",6.5,21
tt0165546,The Wounds,,,,1998.0,103.0,"Comedy,Crime,Drama",8.0,11375
tt0165607,Above Freezing,,,,1998.0,85.0,Comedy,6.3,88
tt0165609,Acélkapocs,,,,1994.0,65.0,Documentary,7.4,5
tt0165628,The Arrangement,,,,1999.0,95.0,"Crime,Thriller",5.3,200
tt0165642,Black Sea 213,,,,2000.0,85.0,"Action,Drama",3.2,180
tt0165643,Black & White,,,,1999.0,98.0,"Crime,Drama,Music",5.0,5961
tt0165650,Bloody Friday,,,,1996.0,94.0,"Crime,Mystery,Thriller",5.8,52
tt0165709,Demolition Highway,,,,1996.0,86.0,"Action,Crime,Drama",3.8,62
tt0165710,Detroit Rock City,,,,1999.0,95.0,"Adventure,Comedy,Music",6.8,40560
tt0165713,The Distinct Smell of Red,,,,2001.0,81.0,Drama,6.5,12
tt0165753,Emily's Ghost,,,,1992.0,65.0,"Drama,Family,Fantasy",7.0,31
tt0165773,Felicia's Journey,,,,1999.0,116.0,"Drama,Thriller",7.0,8231
tt0165798,Ghost Dog: The Way of the Samurai,,,,1999.0,116.0,"Crime,Drama",7.5,94395
tt0165800,The Giving Tree,,,,2000.0,89.0,"Drama,Thriller",3.9,646
tt0165802,Going Nomad,,,,1998.0,97.0,"Comedy,Drama",7.1,47
tt0165807,Hanuman,,,,1998.0,84.0,"Adventure,Family,Romance",5.9,331
tt0165820,How's Business,,,,1991.0,76.0,Family,7.0,20
tt0165828,Suicide Bus,,,,1998.0,101.0,"Comedy,Drama",6.9,402
tt0165829,In Calabria,,,,1993.0,85.0,Documentary,7.7,25
tt0165831,Held Up,,,,1999.0,89.0,Comedy,5.2,4006
tt0165832,Interstate 60: Episodes of the Road,,,,2002.0,116.0,"Adventure,Comedy,Drama",7.6,35111
tt0165833,Into His Arms,,,,1999.0,76.0,Drama,5.6,81
tt0165840,Jugular Wine: A Vampire Odyssey,,,,1994.0,95.0,Horror,3.7,91
tt0165846,Kill the Man,,,,1999.0,88.0,"Comedy,Romance",4.9,675
tt0165854,The Limey,,,Steven Soderbergh,1999.0,89.0,"Crime,Drama,Mystery",6.9,33994
tt0165857,Let's Talk About Sex,,,,1998.0,82.0,Drama,3.7,333
tt0165859,Liberty Heights,,,,1999.0,127.0,"Comedy,Drama,Music",7.0,6939
tt0165863,Body and Soul,,,,1997.0,105.0,Action,3.5,34
